CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_ONS_Code,Org_Name,Age_Band,Data_Notes,Indicator,Unit,Value
2017-18,A,North East,00EC,E06000002,Middlesbrough,25-64,,Eligible_Population_LA,Number,37079
2017-18,A,North East,00EC,E06000002,Middlesbrough,25-64,,Coverage_LA,%,68.5725073491734
2017-18,A,North East,00EC,E06000002,Middlesbrough,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,A,North East,00EC,E06000002,Middlesbrough,25-64,,Coverage_REGION,%,74.1666125346199
2017-18,A,North East,00CJ,E08000021,Newcastle upon Tyne,25-64,,Eligible_Population_LA,Number,77385
2017-18,A,North East,00CJ,E08000021,Newcastle upon Tyne,25-64,,Coverage_LA,%,67.6100019383601
2017-18,A,North East,00CJ,E08000021,Newcastle upon Tyne,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,A,North East,00CJ,E08000021,Newcastle upon Tyne,25-64,,Coverage_REGION,%,74.1666125346199
2017-18,A,North East,00CK,E08000022,North Tyneside,25-64,,Eligible_Population_LA,Number,55033
2017-18,A,North East,00CK,E08000022,North Tyneside,25-64,,Coverage_LA,%,76.4068831428416
2017-18,A,North East,00CK,E08000022,North Tyneside,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,A,North East,00CK,E08000022,North Tyneside,25-64,,Coverage_REGION,%,74.1666125346199
2017-18,A,North East,00EM,E06000057,Northumberland,25-64,,Eligible_Population_LA,Number,78063
2017-18,A,North East,00EM,E06000057,Northumberland,25-64,,Coverage_REGION,%,74.1666125346199
2017-18,A,North East,00EM,E06000057,Northumberland,25-64,,Coverage_LA,%,77.6091105901643
2017-18,A,North East,00EM,E06000057,Northumberland,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,A,North East,00EE,E06000003,Redcar and Cleveland,25-64,,Eligible_Population_LA,Number,34241
2017-18,A,North East,00EE,E06000003,Redcar and Cleveland,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,A,North East,00EE,E06000003,Redcar and Cleveland,25-64,,Coverage_REGION,%,74.1666125346199
2017-18,A,North East,00EE,E06000003,Redcar and Cleveland,25-64,,Coverage_LA,%,75.6111094886247
2017-18,A,North East,00CL,E08000023,South Tyneside,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,A,North East,00CL,E08000023,South Tyneside,25-64,,Coverage_REGION,%,74.1666125346199
2017-18,A,North East,00CL,E08000023,South Tyneside,25-64,,Coverage_LA,%,73.6689904466822
2017-18,A,North East,00CL,E08000023,South Tyneside,25-64,,Eligible_Population_LA,Number,38730
2017-18,A,North East,00EF,E06000004,Stockton-on-Tees,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,A,North East,00EF,E06000004,Stockton-on-Tees,25-64,,Coverage_REGION,%,74.1666125346199
2017-18,A,North East,00EF,E06000004,Stockton-on-Tees,25-64,,Coverage_LA,%,74.6849161114233
2017-18,A,North East,00EF,E06000004,Stockton-on-Tees,25-64,,Eligible_Population_LA,Number,49828
2017-18,A,North East,00CM,E08000024,Sunderland,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,A,North East,00CM,E08000024,Sunderland,25-64,,Coverage_REGION,%,74.1666125346199
2017-18,A,North East,00CM,E08000024,Sunderland,25-64,,Coverage_LA,%,75.3652103803107
2017-18,A,North East,00CM,E08000024,Sunderland,25-64,,Eligible_Population_LA,Number,73177
2017-18,B,North West,00EX,E06000008,Blackburn with Darwen,25-64,,Eligible_Population_LA,Number,39174
2017-18,B,North West,00EX,E06000008,Blackburn with Darwen,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00EX,E06000008,Blackburn with Darwen,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00EX,E06000008,Blackburn with Darwen,25-64,,Coverage_LA,%,67.7183846428754
2017-18,B,North West,00EY,E06000009,Blackpool,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00EY,E06000009,Blackpool,25-64,,Coverage_LA,%,68.5328029671836
2017-18,B,North West,00EY,E06000009,Blackpool,25-64,,Eligible_Population_LA,Number,37207
2017-18,B,North West,00EY,E06000009,Blackpool,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00BL,E08000001,Bolton,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00BL,E08000001,Bolton,25-64,,Coverage_LA,%,71.5723419370116
2017-18,B,North West,00BL,E08000001,Bolton,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00BL,E08000001,Bolton,25-64,,Eligible_Population_LA,Number,76014
2017-18,B,North West,00BM,E08000002,Bury,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00BM,E08000002,Bury,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00BM,E08000002,Bury,25-64,,Coverage_LA,%,72.7359408445223
2017-18,B,North West,00BM,E08000002,Bury,25-64,,Eligible_Population_LA,Number,51390
2017-18,B,North West,00EQ,E06000049,Cheshire East,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00EQ,E06000049,Cheshire East,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00EQ,E06000049,Cheshire East,25-64,,Coverage_LA,%,75.0652595654779
2017-18,B,North West,00EQ,E06000049,Cheshire East,25-64,,Eligible_Population_LA,Number,98453
2017-18,B,North West,00EW,E06000050,Cheshire West and Chester,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00EW,E06000050,Cheshire West and Chester,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00EW,E06000050,Cheshire West and Chester,25-64,,Coverage_LA,%,75.0761341752877
2017-18,B,North West,00EW,E06000050,Cheshire West and Chester,25-64,,Eligible_Population_LA,Number,89316
2017-18,B,North West,16,E10000006,Cumbria,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,16,E10000006,Cumbria,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,16,E10000006,Cumbria,25-64,,Coverage_LA,%,76.9342132932175
2017-18,B,North West,16,E10000006,Cumbria,25-64,,Eligible_Population_LA,Number,123642
2017-18,B,North West,00ET,E06000006,Halton,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00ET,E06000006,Halton,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00ET,E06000006,Halton,25-64,,Coverage_LA,%,71.8078006821889
2017-18,B,North West,00ET,E06000006,Halton,25-64,,Eligible_Population_LA,Number,33715
2017-18,B,North West,00BX,E08000011,Knowsley,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00BX,E08000011,Knowsley,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00BX,E08000011,Knowsley,25-64,,Coverage_LA,%,71.8203592814371
2017-18,B,North West,00BX,E08000011,Knowsley,25-64,,Eligible_Population_LA,Number,41750
2017-18,B,North West,30,E10000017,Lancashire,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,30,E10000017,Lancashire,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,30,E10000017,Lancashire,25-64,,Coverage_LA,%,72.5239511933002
2017-18,B,North West,30,E10000017,Lancashire,25-64,,Eligible_Population_LA,Number,305204
2017-18,B,North West,00BY,E08000012,Liverpool,25-64,,Eligible_Population_LA,Number,130244
2017-18,B,North West,00BY,E08000012,Liverpool,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00BY,E08000012,Liverpool,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00BY,E08000012,Liverpool,25-64,,Coverage_LA,%,66.4637142593901
2017-18,B,North West,00BN,E08000003,Manchester,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00BN,E08000003,Manchester,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00BN,E08000003,Manchester,25-64,,Coverage_LA,%,63.4650475877913
2017-18,B,North West,00BN,E08000003,Manchester,25-64,,Eligible_Population_LA,Number,152350
2017-18,B,North West,00BP,E08000004,Oldham,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00BP,E08000004,Oldham,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00BP,E08000004,Oldham,25-64,,Coverage_LA,%,70.920773011024
2017-18,B,North West,00BP,E08000004,Oldham,25-64,,Eligible_Population_LA,Number,60232
2017-18,B,North West,00BQ,E08000005,Rochdale,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00BQ,E08000005,Rochdale,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00BQ,E08000005,Rochdale,25-64,,Coverage_LA,%,72.6445980356493
2017-18,B,North West,00BQ,E08000005,Rochdale,25-64,,Eligible_Population_LA,Number,57729
2017-18,B,North West,00BR,E08000006,Salford,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00BR,E08000006,Salford,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00BR,E08000006,Salford,25-64,,Coverage_LA,%,67.0208607785515
2017-18,B,North West,00BR,E08000006,Salford,25-64,,Eligible_Population_LA,Number,69077
2017-18,B,North West,00CA,E08000014,Sefton,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00CA,E08000014,Sefton,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00CA,E08000014,Sefton,25-64,,Coverage_LA,%,72.12435813127
2017-18,B,North West,00CA,E08000014,Sefton,25-64,,Eligible_Population_LA,Number,71471
2017-18,B,North West,00BZ,E08000013,St. Helens,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00BZ,E08000013,St. Helens,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00BZ,E08000013,St. Helens,25-64,,Coverage_LA,%,73.6005919735353
2017-18,B,North West,00BZ,E08000013,St. Helens,25-64,,Eligible_Population_LA,Number,45948
2017-18,B,North West,00BS,E08000007,Stockport,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00BS,E08000007,Stockport,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00BS,E08000007,Stockport,25-64,,Coverage_LA,%,75.9787802497046
2017-18,B,North West,00BS,E08000007,Stockport,25-64,,Eligible_Population_LA,Number,77852
2017-18,B,North West,00BT,E08000008,Tameside,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00BT,E08000008,Tameside,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00BT,E08000008,Tameside,25-64,,Coverage_LA,%,72.271156019411
2017-18,B,North West,00BT,E08000008,Tameside,25-64,,Eligible_Population_LA,Number,60172
2017-18,B,North West,00BU,E08000009,Trafford,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00BU,E08000009,Trafford,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00BU,E08000009,Trafford,25-64,,Coverage_LA,%,75.6033717143703
2017-18,B,North West,00BU,E08000009,Trafford,25-64,,Eligible_Population_LA,Number,64181
2017-18,B,North West,00EU,E06000007,Warrington,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00EU,E06000007,Warrington,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00EU,E06000007,Warrington,25-64,,Coverage_LA,%,74.0071879414237
2017-18,B,North West,00EU,E06000007,Warrington,25-64,,Eligible_Population_LA,Number,55927
2017-18,B,North West,00BW,E08000010,Wigan,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00BW,E08000010,Wigan,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00BW,E08000010,Wigan,25-64,,Coverage_LA,%,74.2878439654637
2017-18,B,North West,00BW,E08000010,Wigan,25-64,,Eligible_Population_LA,Number,80495
2017-18,B,North West,00CB,E08000015,Wirral,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,B,North West,00CB,E08000015,Wirral,25-64,,Coverage_REGION,%,71.7898070644668
2017-18,B,North West,00CB,E08000015,Wirral,25-64,,Coverage_LA,%,72.1862918668931
2017-18,B,North West,00CB,E08000015,Wirral,25-64,,Eligible_Population_LA,Number,83031
2017-18,J,South East,00MA,E06000036,Bracknell Forest,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,J,South East,00MA,E06000036,Bracknell Forest,25-64,,Coverage_REGION,%,72.895150065138
2017-18,J,South East,00MA,E06000036,Bracknell Forest,25-64,,Coverage_LA,%,75.6984857256025
2017-18,J,South East,00MA,E06000036,Bracknell Forest,25-64,,Eligible_Population_LA,Number,32821
2017-18,J,South East,00ML,E06000043,Brighton and Hove,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,J,South East,00ML,E06000043,Brighton and Hove,25-64,,Coverage_REGION,%,72.895150065138
2017-18,J,South East,00ML,E06000043,Brighton and Hove,25-64,,Coverage_LA,%,68.0283341709144
2017-18,J,South East,00ML,E06000043,Brighton and Hove,25-64,,Eligible_Population_LA,Number,83574
2017-18,J,South East,11,E10000002,Buckinghamshire,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,J,South East,11,E10000002,Buckinghamshire,25-64,,Coverage_REGION,%,72.895150065138
2017-18,J,South East,11,E10000002,Buckinghamshire,25-64,,Coverage_LA,%,74.1284982815459
2017-18,J,South East,11,E10000002,Buckinghamshire,25-64,,Eligible_Population_LA,Number,142570
2017-18,J,South East,21,E10000011,East Sussex,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,J,South East,21,E10000011,East Sussex,25-64,,Coverage_REGION,%,72.895150065138
2017-18,J,South East,21,E10000011,East Sussex,25-64,,Coverage_LA,%,73.6922962189574
2017-18,J,South East,21,E10000011,East Sussex,25-64,,Eligible_Population_LA,Number,134090
2017-18,J,South East,29,E10000016,Kent,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,J,South East,29,E10000016,Kent,25-64,,Coverage_REGION,%,72.895150065138
2017-18,J,South East,29,E10000016,Kent,25-64,,Coverage_LA,%,74.4305595220636
2017-18,J,South East,29,E10000016,Kent,25-64,,Eligible_Population_LA,Number,388671
2017-18,J,South East,00LC,E06000035,Medway,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,J,South East,00LC,E06000035,Medway,25-64,,Coverage_REGION,%,72.895150065138
2017-18,J,South East,00LC,E06000035,Medway,25-64,,Coverage_LA,%,73.3607362307455
2017-18,J,South East,00LC,E06000035,Medway,25-64,,Eligible_Population_LA,Number,71282
2017-18,J,South East,00MC,E06000038,Reading,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,J,South East,00MC,E06000038,Reading,25-64,,Coverage_REGION,%,72.895150065138
2017-18,J,South East,00MC,E06000038,Reading,25-64,,Coverage_LA,%,65.0587064676617
2017-18,J,South East,00MC,E06000038,Reading,25-64,,Eligible_Population_LA,Number,50250
2017-18,J,South East,00MD,E06000039,Slough,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,J,South East,00MD,E06000039,Slough,25-64,,Coverage_REGION,%,72.895150065138
2017-18,J,South East,00MD,E06000039,Slough,25-64,,Coverage_LA,%,65.8456633512203
2017-18,J,South East,00MD,E06000039,Slough,25-64,,Eligible_Population_LA,Number,44539
2017-18,J,South East,43,E10000030,Surrey,25-64,,Eligible_Population_LA,Number,319484
2017-18,J,South East,43,E10000030,Surrey,25-64,,Coverage_LA,%,72.038349338308
2017-18,J,South East,43,E10000030,Surrey,25-64,,Coverage_REGION,%,72.895150065138
2017-18,J,South East,43,E10000030,Surrey,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,J,South East,00MB,E06000037,West Berkshire,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,J,South East,00MB,E06000037,West Berkshire,25-64,,Coverage_REGION,%,72.895150065138
2017-18,J,South East,00MB,E06000037,West Berkshire,25-64,,Coverage_LA,%,75.4414503618832
2017-18,J,South East,00MB,E06000037,West Berkshire,25-64,,Eligible_Population_LA,Number,42417
2017-18,J,South East,45,E10000032,West Sussex,25-64,,Eligible_Population_LA,Number,217788
2017-18,J,South East,45,E10000032,West Sussex,25-64,,Coverage_LA,%,73.8162800521608
2017-18,J,South East,45,E10000032,West Sussex,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,J,South East,45,E10000032,West Sussex,25-64,,Coverage_REGION,%,72.895150065138
2017-18,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Coverage_REGION,%,72.895150065138
2017-18,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Coverage_LA,%,72.3367047925135
2017-18,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Eligible_Population_LA,Number,42316
2017-18,J,South East,00MF,E06000041,Wokingham,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,J,South East,00MF,E06000041,Wokingham,25-64,,Coverage_REGION,%,72.895150065138
2017-18,J,South East,00MF,E06000041,Wokingham,25-64,,Coverage_LA,%,75.0740658854742
2017-18,J,South East,00MF,E06000041,Wokingham,25-64,,Eligible_Population_LA,Number,45230
2017-18,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Coverage_LA,%,74.8032511933944
2017-18,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Coverage_REGION,%,73.6783913579803
2017-18,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Eligible_Population_LA,Number,46506
2017-18,K,South West,00HN,E06000028,Bournemouth,25-64,"On 1st April 2019 Bournemouth became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_LA,%,68.8191347657381
2017-18,K,South West,00HN,E06000028,Bournemouth,25-64,"On 1st April 2019 Bournemouth became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_ENGLAND,%,71.4173830109408
2017-18,K,South West,00HN,E06000028,Bournemouth,25-64,"On 1st April 2019 Bournemouth became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_REGION,%,73.6783913579803
2017-18,K,South West,00HN,E06000028,Bournemouth,25-64,"On 1st April 2019 Bournemouth became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Eligible_Population_LA,Number,51801
2017-18,K,South West,00HB,E06000023,Bristol,25-64,,Coverage_REGION,%,73.6783913579803
2017-18,K,South West,00HB,E06000023,Bristol,25-64,,Coverage_LA,%,70.0555278979818
2017-18,K,South West,00HB,E06000023,Bristol,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,K,South West,00HB,E06000023,Bristol,25-64,,Eligible_Population_LA,Number,130565
2017-18,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Coverage_REGION,%,73.6783913579803
2017-18,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Coverage_LA,%,74.5411447459986
2017-18,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Coverage_ENGLAND,%,71.4173830109408
2017-18,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Eligible_Population_LA,Number,137952
2017-18,K,South West,18,E10000008,Devon,25-64,,Coverage_ENGLAND,%,71.4173830109408
2017-18,K,South West,18,E10000008,Devon,25-64,,Coverage_REGION,%,73.6783913579803
2017-18,K,South West,18,E10000008,Devon,25-64,,Coverage_LA,%,76.3248233392836
2017-18,K,South West,18,E10000008,Devon,25-64,,Eligible_Population_LA,Number,189346
2017-18,K,South West,19,E10000009,Dorset,25-64,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Eligible_Population_LA,Number,98334
2017-18,K,South West,19,E10000009,Dorset,25-64,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_ENGLAND,%,71.4173830109408
2017-18,K,South West,19,E10000009,Dorset,25-64,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_LA,%,76.9113429739459
