Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Clinic_Name,Unit,Indicator,Value
26b,2019-20,R4,East Midlands,RWD,United Lincolnshire Hospitals NHS Trust,Pilgrim Hospital Boston,%,No_procedure_All_Ages,25.0877192982456000000
26b,2019-20,R4,East Midlands,RWD,United Lincolnshire Hospitals NHS Trust,Pilgrim Hospital Boston,%,Procedure_used_All_Ages,74.9122807017544000000
26b,2019-20,R4,East Midlands,RWD,United Lincolnshire Hospitals NHS Trust,Pilgrim Hospital Boston,%,Diagnostic_biopsy_All_Ages,56.1403508771930000000
26b,2019-20,R4,East Midlands,RWD,United Lincolnshire Hospitals NHS Trust,Pilgrim Hospital Boston,%,Excision_All_Ages,18.2456140350877000000
26b,2019-20,R4,East Midlands,RWD,United Lincolnshire Hospitals NHS Trust,Pilgrim Hospital Boston,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R4,East Midlands,RWD,United Lincolnshire Hospitals NHS Trust,Pilgrim Hospital Boston,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R4,East Midlands,RWD,United Lincolnshire Hospitals NHS Trust,Pilgrim Hospital Boston,%,Other_All_Ages,0.5263157894736840000
26b,2019-20,R4,East Midlands,RWD,United Lincolnshire Hospitals NHS Trust,Pilgrim Hospital Boston,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R4,East Midlands,RWD,United Lincolnshire Hospitals NHS Trust,Pilgrim Hospital Boston,%,Biopsy_informed_within8wks_All_Ages,97.8609625668449000000
26b,2019-20,R4,East Midlands,RWD,United Lincolnshire Hospitals NHS Trust,Pilgrim Hospital Boston,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R4,East Midlands,RWD,United Lincolnshire Hospitals NHS Trust,Pilgrim Hospital Boston,%,NonDiagBiop_CINorWorse_All_Ages,87.5000000000000000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester General Hospital,Number,All_referrals_All_Ages,517
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester General Hospital,%,No_procedure_All_Ages,35.9767891682785000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester General Hospital,%,Procedure_used_All_Ages,64.0232108317215000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester General Hospital,%,Diagnostic_biopsy_All_Ages,35.7833655705996000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester General Hospital,%,Excision_All_Ages,26.8858800773694000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester General Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester General Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester General Hospital,%,Other_All_Ages,1.3539651837524200000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester General Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester General Hospital,%,Biopsy_informed_within8wks_All_Ages,95.0495049504950000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester General Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester General Hospital,%,NonDiagBiop_CINorWorse_All_Ages,90.0000000000000000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester Royal Infirmary,Number,All_referrals_All_Ages,1009
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester Royal Infirmary,%,No_procedure_All_Ages,43.8057482656095000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester Royal Infirmary,%,Procedure_used_All_Ages,56.1942517343905000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester Royal Infirmary,%,Diagnostic_biopsy_All_Ages,35.1833498513380000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester Royal Infirmary,%,Excision_All_Ages,19.5242814667988000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester Royal Infirmary,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester Royal Infirmary,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester Royal Infirmary,%,Other_All_Ages,1.4866204162537200000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester Royal Infirmary,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester Royal Infirmary,%,Biopsy_informed_within8wks_All_Ages,88.1533101045296000000
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester Royal Infirmary,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R4,East Midlands,RWE,University Hospitals of Leicester NHS Trust,Leicester Royal Infirmary,%,NonDiagBiop_CINorWorse_All_Ages,82.5000000000000000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Circle Nottingham NHS Treatment Centre,Number,All_referrals_All_Ages,1417
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Circle Nottingham NHS Treatment Centre,%,No_procedure_All_Ages,56.6690190543402000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Circle Nottingham NHS Treatment Centre,%,Procedure_used_All_Ages,43.3309809456598000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Circle Nottingham NHS Treatment Centre,%,Diagnostic_biopsy_All_Ages,31.5455187014820000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Circle Nottingham NHS Treatment Centre,%,Excision_All_Ages,10.5151729004940000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Circle Nottingham NHS Treatment Centre,%,Ablation_without_biopsy_All_Ages,0.1411432604093150000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Circle Nottingham NHS Treatment Centre,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Circle Nottingham NHS Treatment Centre,%,Other_All_Ages,1.1291460832745200000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Circle Nottingham NHS Treatment Centre,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Circle Nottingham NHS Treatment Centre,%,Biopsy_informed_within8wks_All_Ages,99.6478873239437000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Circle Nottingham NHS Treatment Centre,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Circle Nottingham NHS Treatment Centre,%,NonDiagBiop_CINorWorse_All_Ages,90.0000000000000000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Nottingham City Hospital,Number,All_referrals_All_Ages,1150
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Nottingham City Hospital,%,No_procedure_All_Ages,27.0434782608696000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Nottingham City Hospital,%,Procedure_used_All_Ages,72.9565217391304000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Nottingham City Hospital,%,Diagnostic_biopsy_All_Ages,62.9565217391304000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Nottingham City Hospital,%,Excision_All_Ages,10.0000000000000000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Nottingham City Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Nottingham City Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Nottingham City Hospital,%,Other_All_Ages,0.0000000000000000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Nottingham City Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Nottingham City Hospital,%,Biopsy_informed_within8wks_All_Ages,98.6062717770035000000
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Nottingham City Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R4,East Midlands,RX1,Nottingham University Hospitals NHS Trust,Nottingham City Hospital,%,NonDiagBiop_CINorWorse_All_Ages,97.5000000000000000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Buxton Medical Centre,Number,All_referrals_All_Ages,203
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Buxton Medical Centre,%,No_procedure_All_Ages,19.7044334975369000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Buxton Medical Centre,%,Procedure_used_All_Ages,80.2955665024631000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Buxton Medical Centre,%,Diagnostic_biopsy_All_Ages,70.4433497536946000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Buxton Medical Centre,%,Excision_All_Ages,7.3891625615763600000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Buxton Medical Centre,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Buxton Medical Centre,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Buxton Medical Centre,%,Other_All_Ages,2.4630541871921200000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Buxton Medical Centre,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Buxton Medical Centre,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Buxton Medical Centre,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Buxton Medical Centre,%,NonDiagBiop_CINorWorse_All_Ages,72.5000000000000000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Ilkeston Community Hospital,Number,All_referrals_All_Ages,169
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Ilkeston Community Hospital,%,No_procedure_All_Ages,36.6863905325444000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Ilkeston Community Hospital,%,Procedure_used_All_Ages,63.3136094674556000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Ilkeston Community Hospital,%,Diagnostic_biopsy_All_Ages,53.2544378698225000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Ilkeston Community Hospital,%,Excision_All_Ages,6.5088757396449700000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Ilkeston Community Hospital,%,Ablation_without_biopsy_All_Ages,0.5917159763313610000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Ilkeston Community Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Ilkeston Community Hospital,%,Other_All_Ages,2.9585798816568000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Ilkeston Community Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Ilkeston Community Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Ilkeston Community Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R4,East Midlands,RY8,Derbyshire Community Health Services NHS Foundation Trust,Ilkeston Community Hospital,%,NonDiagBiop_CINorWorse_All_Ages,85.0000000000000000000
26b,2019-20,R5,West Midlands,RBK,Walsall Healthcare NHS Trust,Walsall Manor Hospital,Number,All_referrals_All_Ages,572
26b,2019-20,R5,West Midlands,RBK,Walsall Healthcare NHS Trust,Walsall Manor Hospital,%,No_procedure_All_Ages,53.6713286713287000000
26b,2019-20,R5,West Midlands,RBK,Walsall Healthcare NHS Trust,Walsall Manor Hospital,%,Procedure_used_All_Ages,46.3286713286713000000
26b,2019-20,R5,West Midlands,RBK,Walsall Healthcare NHS Trust,Walsall Manor Hospital,%,Diagnostic_biopsy_All_Ages,28.6713286713287000000
26b,2019-20,R5,West Midlands,RBK,Walsall Healthcare NHS Trust,Walsall Manor Hospital,%,Excision_All_Ages,15.0349650349650000000
26b,2019-20,R5,West Midlands,RBK,Walsall Healthcare NHS Trust,Walsall Manor Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R5,West Midlands,RBK,Walsall Healthcare NHS Trust,Walsall Manor Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R5,West Midlands,RBK,Walsall Healthcare NHS Trust,Walsall Manor Hospital,%,Other_All_Ages,2.6223776223776200000
26b,2019-20,R5,West Midlands,RBK,Walsall Healthcare NHS Trust,Walsall Manor Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R5,West Midlands,RBK,Walsall Healthcare NHS Trust,Walsall Manor Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R5,West Midlands,RBK,Walsall Healthcare NHS Trust,Walsall Manor Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R5,West Midlands,RBK,Walsall Healthcare NHS Trust,Walsall Manor Hospital,%,NonDiagBiop_CINorWorse_All_Ages,100.0000000000000000000
26b,2019-20,R5,West Midlands,RJC,South Warwickshire NHS Foundation Trust,Warwick Hospital,Number,All_referrals_All_Ages,646
26b,2019-20,R5,West Midlands,RJC,South Warwickshire NHS Foundation Trust,Warwick Hospital,%,No_procedure_All_Ages,44.5820433436532000000
26b,2019-20,R5,West Midlands,RJC,South Warwickshire NHS Foundation Trust,Warwick Hospital,%,Procedure_used_All_Ages,55.4179566563467000000
26b,2019-20,R5,West Midlands,RJC,South Warwickshire NHS Foundation Trust,Warwick Hospital,%,Diagnostic_biopsy_All_Ages,34.8297213622291000000
26b,2019-20,R5,West Midlands,RJC,South Warwickshire NHS Foundation Trust,Warwick Hospital,%,Excision_All_Ages,13.0030959752322000000
26b,2019-20,R5,West Midlands,RJC,South Warwickshire NHS Foundation Trust,Warwick Hospital,%,Ablation_without_biopsy_All_Ages,4.1795665634674900000
26b,2019-20,R5,West Midlands,RJC,South Warwickshire NHS Foundation Trust,Warwick Hospital,%,Ablation_with_biopsy_All_Ages,0.9287925696594430000
26b,2019-20,R5,West Midlands,RJC,South Warwickshire NHS Foundation Trust,Warwick Hospital,%,Other_All_Ages,2.4767801857585100000
26b,2019-20,R5,West Midlands,RJC,South Warwickshire NHS Foundation Trust,Warwick Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R5,West Midlands,RJC,South Warwickshire NHS Foundation Trust,Warwick Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R5,West Midlands,RJC,South Warwickshire NHS Foundation Trust,Warwick Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R5,West Midlands,RJC,South Warwickshire NHS Foundation Trust,Warwick Hospital,%,NonDiagBiop_CINorWorse_All_Ages,70.0000000000000000000
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,"County Hospital, Stafford",Number,All_referrals_All_Ages,561
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,"County Hospital, Stafford",%,No_procedure_All_Ages,36.0071301247772000000
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,"County Hospital, Stafford",%,Procedure_used_All_Ages,63.9928698752228000000
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,"County Hospital, Stafford",%,Diagnostic_biopsy_All_Ages,44.3850267379679000000
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,"County Hospital, Stafford",%,Excision_All_Ages,18.8948306595365000000
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,"County Hospital, Stafford",%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,"County Hospital, Stafford",%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,"County Hospital, Stafford",%,Other_All_Ages,0.7130124777183600000
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,"County Hospital, Stafford",%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,"County Hospital, Stafford",%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,"County Hospital, Stafford",Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,"County Hospital, Stafford",%,NonDiagBiop_CINorWorse_All_Ages,92.5000000000000000000
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,Royal Stoke University Hospital,Number,All_referrals_All_Ages,1175
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,Royal Stoke University Hospital,%,No_procedure_All_Ages,54.3829787234043000000
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,Royal Stoke University Hospital,%,Procedure_used_All_Ages,45.6170212765957000000
26b,2019-20,R5,West Midlands,RJE,University Hospitals of North Midlands NHS Trust,Royal Stoke University Hospital,%,Diagnostic_biopsy_All_Ages,26.6382978723404000000
