Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Clinic_Name,Unit,Indicator,Value
26a,2019-20,R5,West Midlands,RNA,The Dudley Group NHS Foundation Trust,Russells Hall Hospital,Number,Mod_sev_dys_number_cases_All_Ages,121
26a,2019-20,R5,West Midlands,RNA,The Dudley Group NHS Foundation Trust,Russells Hall Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RNA,The Dudley Group NHS Foundation Trust,Russells Hall Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R5,West Midlands,RNA,The Dudley Group NHS Foundation Trust,Russells Hall Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R5,West Midlands,RNA,The Dudley Group NHS Foundation Trust,Russells Hall Hospital,Number,Gland_neo_number_cases_All_Ages,4
26a,2019-20,R5,West Midlands,RNA,The Dudley Group NHS Foundation Trust,Russells Hall Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RNA,The Dudley Group NHS Foundation Trust,Russells Hall Hospital,Number,Appointments_Colposcopy_All_Ages,1999
26a,2019-20,R5,West Midlands,RNA,The Dudley Group NHS Foundation Trust,Russells Hall Hospital,%,Attended_Colposcopy_All_Ages,73.5367683841921000000
26a,2019-20,R5,West Midlands,RNA,The Dudley Group NHS Foundation Trust,Russells Hall Hospital,%,DNA_Colposcopy_All_Ages,7.3036518259129600000
26a,2019-20,R5,West Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Birmingham Women's Hospital,Number,Total_referrals_All_Ages,1364
26a,2019-20,R5,West Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Birmingham Women's Hospital,%,Clinical_Indication_All_Ages,16.9354838709677000000
26a,2019-20,R5,West Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Birmingham Women's Hospital,Number,Mod_sev_dys_number_cases_All_Ages,196
26a,2019-20,R5,West Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Birmingham Women's Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,97.9591836734694000000
26a,2019-20,R5,West Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Birmingham Women's Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,2
26a,2019-20,R5,West Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Birmingham Women's Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Birmingham Women's Hospital,Number,Gland_neo_number_cases_All_Ages,6
26a,2019-20,R5,West Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Birmingham Women's Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Birmingham Women's Hospital,Number,Appointments_Colposcopy_All_Ages,3333
26a,2019-20,R5,West Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Birmingham Women's Hospital,%,Attended_Colposcopy_All_Ages,61.2661266126613000000
26a,2019-20,R5,West Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Birmingham Women's Hospital,%,DNA_Colposcopy_All_Ages,14.6714671467147000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Birmingham Heartlands Hospital,Number,Total_referrals_All_Ages,555
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Birmingham Heartlands Hospital,%,Clinical_Indication_All_Ages,38.7387387387387000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Birmingham Heartlands Hospital,Number,Mod_sev_dys_number_cases_All_Ages,57
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Birmingham Heartlands Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Birmingham Heartlands Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Birmingham Heartlands Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Birmingham Heartlands Hospital,Number,Gland_neo_number_cases_All_Ages,2
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Birmingham Heartlands Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Birmingham Heartlands Hospital,Number,Appointments_Colposcopy_All_Ages,1023
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Birmingham Heartlands Hospital,%,Attended_Colposcopy_All_Ages,72.7272727272727000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Birmingham Heartlands Hospital,%,DNA_Colposcopy_All_Ages,10.3616813294233000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Good Hope Hospital,Number,Total_referrals_All_Ages,1559
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Good Hope Hospital,%,Clinical_Indication_All_Ages,49.3906350224503000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Good Hope Hospital,Number,Mod_sev_dys_number_cases_All_Ages,195
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Good Hope Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Good Hope Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,1
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Good Hope Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Good Hope Hospital,Number,Gland_neo_number_cases_All_Ages,6
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Good Hope Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Good Hope Hospital,Number,Appointments_Colposcopy_All_Ages,2655
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Good Hope Hospital,%,Attended_Colposcopy_All_Ages,75.2542372881356000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Good Hope Hospital,%,DNA_Colposcopy_All_Ages,9.7928436911487800000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Solihull Hospital,Number,Total_referrals_All_Ages,648
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Solihull Hospital,%,Clinical_Indication_All_Ages,49.3827160493827000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Solihull Hospital,Number,Mod_sev_dys_number_cases_All_Ages,49
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Solihull Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Solihull Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Solihull Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Solihull Hospital,Number,Gland_neo_number_cases_All_Ages,4
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Solihull Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Solihull Hospital,Number,Appointments_Colposcopy_All_Ages,1193
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Solihull Hospital,%,Attended_Colposcopy_All_Ages,71.7518860016764000000
26a,2019-20,R5,West Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,Solihull Hospital,%,DNA_Colposcopy_All_Ages,9.8910310142497900000
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,"Queen's Hospital, Burton",Number,Total_referrals_All_Ages,512
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,"Queen's Hospital, Burton",%,Clinical_Indication_All_Ages,3.5156250000000000000
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,"Queen's Hospital, Burton",Number,Mod_sev_dys_number_cases_All_Ages,138
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,"Queen's Hospital, Burton",%,Mod_sev_dys_<4wks_wait_All_Ages,98.5507246376812000000
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,"Queen's Hospital, Burton",Number,Sev_Inv_dys_number_cases_All_Ages,5
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,"Queen's Hospital, Burton",%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,"Queen's Hospital, Burton",Number,Gland_neo_number_cases_All_Ages,8
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,"Queen's Hospital, Burton",%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,"Queen's Hospital, Burton",Number,Appointments_Colposcopy_All_Ages,992
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,"Queen's Hospital, Burton",%,Attended_Colposcopy_All_Ages,77.7217741935484000000
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,"Queen's Hospital, Burton",%,DNA_Colposcopy_All_Ages,5.6451612903225800000
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Sir Robert Peel Hospital,Number,Total_referrals_All_Ages,316
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Sir Robert Peel Hospital,%,Clinical_Indication_All_Ages,2.5316455696202500000
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Sir Robert Peel Hospital,Number,Mod_sev_dys_number_cases_All_Ages,50
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Sir Robert Peel Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Sir Robert Peel Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,2
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Sir Robert Peel Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Sir Robert Peel Hospital,Number,Gland_neo_number_cases_All_Ages,1
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Sir Robert Peel Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Sir Robert Peel Hospital,Number,Appointments_Colposcopy_All_Ages,575
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Sir Robert Peel Hospital,%,Attended_Colposcopy_All_Ages,76.3478260869565000000
26a,2019-20,R5,West Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Sir Robert Peel Hospital,%,DNA_Colposcopy_All_Ages,10.4347826086957000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Alexandra Hospital,Number,Total_referrals_All_Ages,603
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Alexandra Hospital,%,Clinical_Indication_All_Ages,29.0215588723051000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Alexandra Hospital,Number,Mod_sev_dys_number_cases_All_Ages,99
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Alexandra Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Alexandra Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Alexandra Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Alexandra Hospital,Number,Gland_neo_number_cases_All_Ages,5
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Alexandra Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Alexandra Hospital,Number,Appointments_Colposcopy_All_Ages,1886
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Alexandra Hospital,%,Attended_Colposcopy_All_Ages,62.5662778366914000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Alexandra Hospital,%,DNA_Colposcopy_All_Ages,6.7868504772004300000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Evesham Community Hospital,Number,Total_referrals_All_Ages,85
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Evesham Community Hospital,%,Clinical_Indication_All_Ages,16.4705882352941000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Evesham Community Hospital,Number,Mod_sev_dys_number_cases_All_Ages,10
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Evesham Community Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Evesham Community Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Evesham Community Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Evesham Community Hospital,Number,Gland_neo_number_cases_All_Ages,0
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Evesham Community Hospital,%,Gland_neo_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Evesham Community Hospital,Number,Appointments_Colposcopy_All_Ages,187
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Evesham Community Hospital,%,Attended_Colposcopy_All_Ages,66.3101604278075000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Evesham Community Hospital,%,DNA_Colposcopy_All_Ages,3.2085561497326200000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Kidderminster Hospital and Treatment Centre,Number,Total_referrals_All_Ages,314
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Kidderminster Hospital and Treatment Centre,%,Clinical_Indication_All_Ages,22.2929936305733000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Kidderminster Hospital and Treatment Centre,Number,Mod_sev_dys_number_cases_All_Ages,33
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Kidderminster Hospital and Treatment Centre,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Kidderminster Hospital and Treatment Centre,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Kidderminster Hospital and Treatment Centre,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Kidderminster Hospital and Treatment Centre,Number,Gland_neo_number_cases_All_Ages,1
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Kidderminster Hospital and Treatment Centre,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Kidderminster Hospital and Treatment Centre,Number,Appointments_Colposcopy_All_Ages,875
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Kidderminster Hospital and Treatment Centre,%,Attended_Colposcopy_All_Ages,64.1142857142857000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Kidderminster Hospital and Treatment Centre,%,DNA_Colposcopy_All_Ages,6.4000000000000000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Worcestershire Royal Hospital,Number,Total_referrals_All_Ages,628
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Worcestershire Royal Hospital,%,Clinical_Indication_All_Ages,23.2484076433121000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Worcestershire Royal Hospital,Number,Mod_sev_dys_number_cases_All_Ages,94
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Worcestershire Royal Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Worcestershire Royal Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,1
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Worcestershire Royal Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Worcestershire Royal Hospital,Number,Gland_neo_number_cases_All_Ages,3
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Worcestershire Royal Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Worcestershire Royal Hospital,Number,Appointments_Colposcopy_All_Ages,1783
26a,2019-20,R5,West Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,Worcestershire Royal Hospital,%,Attended_Colposcopy_All_Ages,64.7223780145822000000
